word_bw	word_ar	lemma_bw	lemma_ar	pos	stem_bw	stem_ar	gloss	root_bw	root_ar
bEdmA	بعدما	baEod	بَعْد	noun	baEodamA	بَعْدَما	after	b.E.d	ب.ع.د
rfD	رفض	rafaD	رَفَض	verb	rafaD	رَفَض	reject;refuse+he;it_<verb>	r.f.D	ر.ف.ض
xlAl	خلال	xilAla	خِلالَ	prep	xilAla	خِلالَ	during;through	xll	خلل
Aljlsp	الجلسة	jalosap	جَلْسَة	noun	jalos	جَلْس	the+session;meeting+[fem.sg.]	j.l.s	ج.ل.س
AltwqyE	التوقيع	tawoqiyE	تَوْقِيع	noun	tawoqiyE	تَوْقِيع	the+signature+[def.gen.]	#.q.E	#.ق.ع
Ely	علي	EalaY	عَلَى	prep	EalaY	عَلَى	on;above	E.l.#	ع.ل.#
Al>rbE	الأربع	>arobaE	أَرْبَع	adj	>arobaE	أَرْبَع	the+four+[def.gen.]	rbE	ربع
nsx	نسخ	nusoxap	نُسْخَة	noun	nusax	نُسَخ	copies	n.s.x	ن.س.خ
mn	من	min	مِن	prep	min	مِن	from	m.n	م.ن
AlEqd	العقد	Eaqod	عَقْد	noun	Eaqod	عَقْد	the+contract;agreement+[def.gen.]	E.q.d	ع.ق.د
Aljdyd	الجديد	jadiyd	جَدِيد	adj	jadiyd	جَدِيد	the+new;modern+[def.gen.]	j.d.d	ج.د.د
wAlrsmy	والرسمي	rasomiy~	رَسْمِيّ	adj	rasomiy~	رَسْمِيّ	and_+_the+official+[def.gen.]	r.s.m	ر.س.م
Al*y	الذي	Al~a*iy	الَّذِي	pron_rel	Al~a*iy	الَّذِي	which;who;whom	#.l	#.ل
yEtrf	يعترف	{iEotaraf	ٱِعْتَرَف	verb	Eotarif	عْتَرِف	he;it+acknowledge;recognize;admit;confess	E.r.f	ع.ر.ف
bh	به	bi	بِ	prep	bihi	بِهِ	with;by_+_it;him	b	ب
AtHAd	اتحاد	{it~iHAd	ٱِتِّحاد	noun	{it~iHAd	ٱِتِّحاد	union+[def.gen.]	#.H.d	#.ح.د
Alkrp	الكرة	kurap	كُرَة	noun	kur	كُر	the+globe;sphere;ball+[fem.sg.]	k.r.#	ك.ر.#
w<n	وإن	<ino	إِنْ	conj_sub	<in	إِن	and+if;whether	#.n	#.ن
kAn	كان	kAn	كان	verb	kAn	كان	was;were+he;it_<verb>	k.#.n	ك.#.ن
HArs	حارس	HAris	حارِس	noun	HAris	حارِس	vigilant;sentry;guard;keeper;goal-keeper+[def.nom.]	H.r.s	ح.ر.س
AlzmAlk	الزمالك	zamAlik	زَمالِك	noun_prop	zamAlik	زَمالِك	the+Zamalek	z.m.l.k	ز.م.ل.ك
qAl	قال	qAl	قال	verb	qAl	قال	said+he;it_<verb>	q.#.l	ق.#.ل
rwAyp	رواية	riwAyap	رِوايَة	noun	riwAy	رِواي	report;account+[fem.sg.]	r.#.#	ر.#.#
mvyrp	مثيرة	muviyr	مُثِير	noun	muviyr	مُثِير	provoking;agitating;stirring_up+[fem.sg.]	v.#.r	ث.#.ر
why	وهي	hiya	هِيَ	pron	hiya	هِيَ	and+it;they;she	h	ه
An	ان	>an~a	أَنَّ	conj_sub	>an~a	أَنَّ	that	#.n.n	#.ن.ن
hAny	هاني	hAniy	هانِي	noun_prop	hAniy	هانِي	Hani	h.n.#	ه.ن.#
sEyd	سعيد	saEiyd	سَعِيد	noun_prop	saEiyd	سَعِيد	Said;Saeed	s.E.d	س.ع.د
wbED	وبعض	EaD~	عَضّ	noun	EaD~	عَضّ	and_+_by;with+biting+[def.gen.]	E.D.D	ع.ض.ض
ASdqA}h	اصدقائه	Sadiyq	صَدِيق	noun	>aSodiqA}	أَصْدِقائ	friends+its;his	S.d.q	ص.د.ق
<stwlwA	إستولوا	{isotawolaY	ٱِسْتَوْلَى	verb	{isotawol	ٱِسْتَوْل	overpower;capture+they_<verb>	#.l.#	#.ل.#
Ely	علي	EalaY	عَلَى	prep	EalaY	عَلَى	on;above	E.l.#	ع.ل.#
AlEqwd	العقود	Eaqod	عَقْد	noun	Euquwd	عُقُود	the+contracts;agreements+[def.gen.]	E.q.d	ع.ق.د
mnh	منه	min	مِن	prep	min	مِن	from+it;him	m.n	م.ن
bAlqwp	بالقوة	quw~ap	قُوَّة	noun	quw~	قُوّ	with;by_+_the+power;strength+[fem.sg.]	q.#.#	ق.#.#
bEdmA	بعدما	baEod	بَعْد	noun	baEodamA	بَعْدَما	after	b.E.d	ب.ع.د
hddwh	هددوه	had~ad	هَدَّد	verb	had~ad	هَدَّد	threaten;intimidate;menace+they_<verb>_it;him	h.d.d	ه.د.د
bmA'	بماء	mA'	ماء	noun	mA'	ماء	by;with+water	m.#.#	م.#.#
AlnAr	النار	nAr	نار	noun	nAr	نار	the+fire+[def.gen.]	n.#.r	ن.#.ر
wqtlh	وقتله	qatol	قَتْل	noun	qatol	قَتْل	and+murder;killing+its;his	q.t.l	ق.ت.ل
fslmhA	فسلمها	sal~am	سَلَّم	verb	sal~am	سَلَّم	and;so+hand_over;surrender;greet+he;it_<verb>_it;them;her	s.l.m	س.ل.م
lhm	لهم	li	لِ	prep	lahum	لَهُم	to;for_+_them_[masc.pl.]_(they_have)	l	ل
AvnA'	اثناء	vinoy	ثِنْي	noun	>avonA'	أَثْناء	folds;bends+[def.acc.]	v.n.#	ث.ن.#
syrh	سيره	sayor	سَيْر	noun	sayor	سَيْر	course;motion;march+its;his	s.#.r	س.#.ر
bsyArth	بسيارته	say~Arap	سَيّارَة	noun	say~Ar	سَيّار	by;with+car;automobile;vehicle+his;its	s.#.r	س.#.ر
fy	في	fiy	فِي	prep	fiy	فِي	in	f.#	ف.#
Tryq	طريق	Tariyq	طَرِيق	noun	Tariyq	طَرِيق	road;way+[def.gen.]	T.r.q	ط.ر.ق
mdynp	مدينة	madiynap	مَدِينَة	noun	madiyn	مَدِين	city+[fem.sg.]	m.d.n	م.د.ن
6	6	6	6	digit	6	6	6	DIGIT	DIGIT
>ktwbr	أكتوبر	>ukotuwbir	أُكْتُوبِر	noun_prop	>ukotuwbir	أُكْتُوبِر	October	NTWS	NTWS
EndmA	عندما	Einod	عِنْد	noun	EinodamA	عِنْدَما	when	E.n.d	ع.ن.د
AEtrDwA	اعترضوا	{iEotaraD	ٱِعْتَرَض	verb	{iEotaraD	ٱِعْتَرَض	object_to;be_opposed_to;be_inserted_in+they_<verb>	E.r.D	ع.ر.ض
Tryqh	طريقه	Tariyq	طَرِيق	noun	Tariyq	طَرِيق	road;way+its;his	T.r.q	ط.ر.ق
bsyArp	بسيارة	say~Arap	سَيّارَة	noun	say~Ar	سَيّار	by;with+car;automobile;vehicle+[fem.sg.]	s.#.r	س.#.ر
jyb	جيب	jayob	جَيْب	noun	jayob	جَيْب	pocket;purse	j.#.b	ج.#.ب
wqAm	وقام	qAm	قام	verb	qAm	قام	and+undertake;carry_out+he;it_<verb>	q.#.m	ق.#.م
btHryr	بتحرير	taHoriyr	تَحْرِير	noun	taHoriyr	تَحْرِير	by;with+liberation;liberating+[def.gen.]	H.r.r	ح.ر.ر
mHDr	محضر	maHoDar	مَحْضَر	noun	maHoDar	مَحْضَر	attendance;report;minutes+[indef.gen.]	H.D.r	ح.ض.ر
fy	في	fiy	فِي	prep	fiy	فِي	in	f.#	ف.#
qsm	قسم	qisom	قِسْم	noun	qisom	قِسْم	portion+[def.gen.]	q.s.m	ق.س.م
Al$rTp	الشرطة	$uroTap	شُرْطَة	noun	$uroT	شُرْط	the+police+[fem.sg.]	$.r.T	ش.ر.ط
bAlwAqEp	بالواقعة	wAqiE	واقِع	noun	wAqiE	واقِع	with;by_+_the+located+[fem.sg.]	#.q.E	#.ق.ع
zmAlk	زمالك	zamAlik	زَمالِك	noun_prop	zamAlik	زَمالِك	Zamalek	z.m.l.k	ز.م.ل.ك
tY	تى	tiy	تِي	abbrev	tiy	تِي	T.	NTWS	NTWS
fY	فى	fiy	فِي	prep	fiy	فِي	in	f.#	ف.#
hjS	هجص	hajaS	هَجَص	noun	hajaS	هَجَص	mischief;horseplay;nuisance	h.j.S	ه.ج.ص
tY	تى	tiy	تِي	abbrev	tiy	تِي	T.	NTWS	NTWS
fY	فى	fiy	فِي	prep	fiy	فِي	in	f.#	ف.#
lmA	لما	mA	ما	pron_rel	limA	لِما	why;for_+_what	m.#	م.#
Asm	اسم	{isom	ٱِسْم	noun	{isom	ٱِسْم	name+[def.acc.]	s.m.#	س.م.#
ly	لي	li	لِ	prep	liya	لِيَ	to;for_+_me_(I_have)	l	ل
ly	لي	li	لِ	prep	liya	لِيَ	to;for_+_me_(I_have)	l	ل
yktr	يكتر	{ikotaraY	ٱِكْتَرَى	verb	kotar	كْتَر	he;it+rent;hire	k.r.#	ك.ر.#
fy	في	fiy	فِي	prep	fiy	فِي	in	f.#	ف.#
Albld	البلد	balad	بَلَد	noun	balad	بَلَد	the+country+[def.gen.]	b.l.d	ب.ل.د
EndY	عندى	Einod	عِنْد	noun	Einod	عِنْد	with;at+me	E.n.d	ع.ن.د
bs	بس	bas~	بَسّ	verb	bas~	بَسّ	crush;pulverize+he;it_<verb>	b.s.s	ب.س.س
AHThA	احطها	HaT~	حَطّ	verb	HuT~	حُطّ	I+set_down;lower+it;them;her	H.T.T	ح.ط.ط
fY	فى	fiy	فِي	prep	fiy	فِي	in	f.#	ف.#
AlmntdY	المنتدى	munotadaY	مُنْتَدَى	noun	munotadaY	مُنْتَدَى	the+assembly_room;gathering_place	n.d.#	ن.د.#
AlmSrY	المصرى	miSoriy~	مِصْرِيّ	adj	miSoriy~	مِصْرِيّ	the+Egyptian	m.S.r	م.ص.ر
AldnyA	الدنيا	dunoyA	دُنْيا	noun	dunoyA	دُنْيا	the+world;near;low;inferior	d.n.#	د.ن.#
fy	في	fiy	فِي	prep	fiy	فِي	in	f.#	ف.#
yA	يا	yA	يا	part_voc	yA	يا	oh;you	#.#	#.#
AdyhA	اديها	wadaY	وَدَى	verb	diy	دِي	I+pay_blood_money+it;them;her	#.d.#	#.د.#
tdyk	تديك	wadaY	وَدَى	verb	diy	دِي	it;they;she+pay_blood_money+you	#.d.#	#.د.#
lzqp	لزقة	zaq~	زَقّ	noun	zaq~	زَقّ	indeed;truly+wineskin+its;his	z.q.q	ز.ق.ق
AdyhA	اديها	wadaY	وَدَى	verb	diy	دِي	I+pay_blood_money+it;them;her	#.d.#	#.د.#
tdyk	تديك	wadaY	وَدَى	verb	diy	دِي	it;they;she+pay_blood_money+you	#.d.#	#.د.#
trAwp	تراوة	tara>~aY	تَرَأَّى	verb	tara>~	تَرَأّ	think;believe+they_<verb>_it;him	r.#.#	ر.#.#
$krAF	شكراً	$ukor	شُكْر	noun	$ukor	شُكْر	thankfulness;thanks+[acc.indef.]	$.k.r	ش.ك.ر
ElY	على	EalaY	عَلَى	prep	EalaY	عَلَى	on;above	E.l.#	ع.ل.#
Alxbr	الخبر	xubar	خُبَر	noun_prop	xubar	خُبَر	the+Khobar	x.b.r	خ.ب.ر
w	و	wa	وَ	conj	wa	وَ	and	NTWS	NTWS
Alxbr	الخبر	xubar	خُبَر	noun_prop	xubar	خُبَر	the+Khobar	x.b.r	خ.ب.ر
>Zn	أظن	Zan~	ظَنّ	verb	Zun~	ظُنّ	I+think;believe;presume	Z.n.n	ظ.ن.ن
Anh	انه	>an~a	أَنَّ	conj_sub	>an~a	أَنَّ	that+it;he	#.n.n	#.ن.ن
SHyH	صحيح	SaHiyH	صَحِيح	adj	SaHiyH	صَحِيح	true;correct+[indef.nom.]	S.H.H	ص.ح.ح
w	و	wa	وَ	conj	wa	وَ	and	NTWS	NTWS
bAltwfyq	بالتوفيق	tawofiyq	تَوْفِيق	noun	tawofiyq	تَوْفِيق	with;by_+_the+success;successful_outcome;conformation	#.f.q	#.ف.ق
lklA	لكلا	kala>	كَلَأ	verb	kala|	كَلَآ	would_have+guard;preserve;watch+they_(both)_<verb>	k.l.#	ك.ل.#
Alfryqyn	الفريقين	fariyq	فَرِيق	noun	fariyq	فَرِيق	the+team;band+two	f.r.q	ف.ر.ق
w	و	wa	وَ	conj	wa	وَ	and	NTWS	NTWS
AHnA	احنا	>aH~	أَحّ	noun	>aH~	أَحّ	cough+our	#.H.H	#.ح.ح
b<ntZAr	بإنتظار	{inotiZAr	ٱِنْتِظار	noun	{inotiZAr	ٱِنْتِظار	by;with+waiting;anticipating	n.Z.r	ن.ظ.ر
AxbAr	اخبار	xabar	خَبَر	noun	>axobAr	أَخْبار	news;reports+[def.gen.]	x.b.r	خ.ب.ر
Adq	ادق	daq~	دَقّ	verb	duq~	دُقّ	I+knock;strike;throb	d.q.q	د.ق.ق
jdyd	جديد	jadiyd	جَدِيد	adj	jadiyd	جَدِيد	new;modern+[indef.gen.]	j.d.d	ج.د.د
wllAbd	وللابد	>abad	أَبَد	noun	>abad	أَبَد	and_+_to;for_+_the+eternity;all_time;forever	#.b.d	#.ب.د
TbEA	طبعا	TaboE	طَبْع	noun	TaboE	طَبْع	temperament+[acc.indef.]	T.b.E	ط.ب.ع
tmAm	تمام	tamAm	تَمام	noun	tamAm	تَمام	exact;complete	t.m.m	ت.م.م
jdA	جدا	jid~	جِدّ	noun	jid~	جِدّ	seriousness;earnestness+[acc.indef.]	j.d.d	ج.د.د
HtY	حتى	Hat~aY	حَتَّى	prep	Hat~aY	حَتَّى	until;up_to	H.t.t	ح.ت.ت
Am$Y	امشى	ma$aY	مَشَى	verb	mo$aY	مْشَى	I+walk;proceed	m.$.#	م.ش.#
kdh	كده	kad~	كَدّ	noun	kad~	كَدّ	toil;labor+its;his	k.d.d	ك.د.د
w$wf	وشوف	$uwf	شُوف	noun_prop	$uwf	شُوف	while+Shouf;Chouf	$.#.f	ش.#.ف
An	ان	>an~a	أَنَّ	conj_sub	>an~a	أَنَّ	that	#.n.n	#.ن.ن
$A'	شاء	$A'	شاء	verb	$A'	شاء	want;desire;wish+he;it_<verb>	$.#.#	ش.#.#
Allh	الله	All~ah	اللَّه	noun_prop	All~`h	اللّٰه	Allah;God	#.l.h	#.ل.ه
Amyr	امير	>amiyr	أَمِير	noun	>amiyr	أَمِير	prince+[def.nom.]	#.m.r	#.م.ر
Ebd	عبد	Eabod	عَبْد	noun_prop	Eabod	عَبْد	Abd	E.b.d	ع.ب.د
AlHmyd	الحميد	Hamiyd	حَمِيد	noun_prop	Hamiyd	حَمِيد	the+Hameed;Hamid	H.m.d	ح.م.د
Dyf	ضيف	Dayof	ضَيْف	noun	Dayof	ضَيْف	guest;visitor+[def.acc.]	D.#.f	ض.#.ف
$rf	شرف	$araf	شَرَف	noun	$araf	شَرَف	honor;distinction+[indef.gen.]	$.r.f	ش.ر.ف
fY	فى	fiy	فِي	prep	fiy	فِي	in	f.#	ف.#
AlslAm	السلام	salAm	سَلام	noun	salAm	سَلام	the+greeting;salute;salutation+[def.gen.]	s.l.m	س.ل.م
Elykm	عليكم	EalaY	عَلَى	prep	Ealay	عَلَي	on;above+you_[masc.pl.]	E.l.#	ع.ل.#
wrHmh	ورحمه	raHomap	رَحْمَة	noun	raHom	رَحْم	while+compassion;mercy+[fem.sg.]	r.H.m	ر.ح.م
Allh	الله	All~ah	اللَّه	noun_prop	All~`h	اللّٰه	Allah;God	#.l.h	#.ل.ه
wbrkAth	وبركاته	barakap	بَرَكَة	noun	barak	بَرَك	while+blessings+[fem.pl.]_its;his	b.r.k	ب.ر.ك
klnA	كلنا	kul~	كُلّ	noun	kul~	كُلّ	every;all+our	k.l.l	ك.ل.ل
yElm	يعلم	Ealim	عَلِم	verb	Eolam	عْلَم	he;it+know;find_out	E.l.m	ع.ل.م
mA	ما	mA	ما	pron_rel	mA	ما	what	m.#	م.#
Hdv	حدث	Hadav	حَدَث	verb	Hadav	حَدَث	happen;take_place+he;it_<verb>	H.d.v	ح.د.ث
fY	فى	fiy	فِي	prep	fiy	فِي	in	f.#	ف.#
mbArAp	مباراة	mubArAp	مُباراة	noun	mubArA	مُبارا	match;game;competition+[fem.sg.]	b.r.#	ب.ر.#
AlAhlY	الاهلى	>aholiy~	أَهْلِيّ	noun_prop	>aholiy~	أَهْلِيّ	the+Ahly;Ahli	#.h.l	#.ه.ل
wAltrjY	والترجى	taraj~iy	تَرَجِّي	noun_prop	taraj~iy	تَرَجِّي	[part.]_+_the+Taragi;Taraji	r.j.#	ر.ج.#
mn	من	min	مِن	prep	min	مِن	from	m.n	م.ن
AHdAv	احداث	Hadav	حَدَث	noun	>aHodAv	أَحْداث	events+[def.gen.]	H.d.v	ح.د.ث
wxASp	وخاصة	xAS~ap	خاصَّة	noun	xAS~	خاصّ	and+elite+[fem.sg.]	x.S.S	خ.ص.ص
Alm$klp	المشكلة	mu$okilap	مُشْكِلَة	noun	mu$okil	مُشْكِل	the+problem;issue+[fem.sg.]	$.k.l	ش.ك.ل
AltY	التى	Al~a*iy	الَّذِي	pron_rel	Al~atiy	الَّتِي	which;who;whom_[fem.sg.]	#.l	#.ل
Hdvt	حدثت	Hadav	حَدَث	verb	Hadav	حَدَث	happen;take_place+it;they;she_<verb>	H.d.v	ح.د.ث
mn	من	min	مِن	prep	min	مِن	from	m.n	م.ن
jmAhyr	جماهير	jumohuwr	جُمْهُور	noun	jamAhiyr	جَماهِير	masses+[def.gen.]	j.m.h.r	ج.م.ه.ر
AltrjY	الترجى	taraj~iy	تَرَجِّي	noun_prop	taraj~iy	تَرَجِّي	the+Taragi;Taraji	r.j.#	ر.ج.#
wllHq	وللحق	Haq~	حَقّ	noun	Haq~	حَقّ	and_+_to;for_+_the+truth;right	H.q.q	ح.ق.ق
Aqwl	اقول	qAl	قال	verb	quwl	قُول	I+say	q.#.l	ق.#.ل
HtY	حتى	Hat~aY	حَتَّى	prep	Hat~aY	حَتَّى	until;up_to	H.t.t	ح.ت.ت
AlAn	الان	|n	آن	noun	|n	آن	the+time;moment+[def.acc.]	#.#.n	#.#.ن
lA	لا	lA	لا	part_neg	lA	لا	no;not	l.#	ل.#
AElm	اعلم	Ealim	عَلِم	verb	Eolam	عْلَم	I+know;find_out	E.l.m	ع.ل.م
mn	من	min	مِن	prep	min	مِن	from	m.n	م.ن
AlZAlm	الظالم	ZAlim	ظالِم	noun	ZAlim	ظالِم	the+oppressor;tyrant+[def.gen.]	Z.l.m	ظ.ل.م
wmn	ومن	min	مِن	prep	min	مِن	and+from	m.n	م.ن
AlmZlwm	المظلوم	maZoluwm	مَظْلُوم	adj	maZoluwm	مَظْلُوم	the+oppressed;treated_unjustly+[def.gen.]	Z.l.m	ظ.ل.م
wlkn	ولكن	l`kin	لٰكِن	conj	l`kin	لٰكِن	and+however	l.k.n	ل.ك.ن
hl	هل	hal	هَل	part_interrog	hal	هَل	does;do?;did?;is;are?	h.l	ه.ل
h*h	هذه	h`*A	هٰذا	pron_dem	h`*ihi	هٰذِهِ	this;these	h	ه
AlAHdAv	الاحداث	Hadav	حَدَث	noun	>aHodAv	أَحْداث	the+events+[def.gen.]	H.d.v	ح.د.ث
tstHq	تستحق	{isotaHaq~	ٱِسْتَحَقّ	verb	sotaHiq~	سْتَحِقّ	it;they;she+deserve;merit	H.q.q	ح.ق.ق
An	ان	>an~a	أَنَّ	conj_sub	>an~a	أَنَّ	that	#.n.n	#.ن.ن
yqwm	يقوم	qAm	قام	verb	quwm	قُوم	he;it+undertake;carry_out	q.#.m	ق.#.م
EDw	عضو	EuDow	عُضْو	noun	EuDow	عُضْو	organ+[def.nom.]	E.D.#	ع.ض.#
mSrY	مصرى	miSoriy~	مِصْرِيّ	adj	miSoriy~	مِصْرِيّ	Egyptian	m.S.r	م.ص.ر
bktAbp	بكتابة	kitAb	كِتاب	noun	kitAb	كِتاب	by;with+book+its;his	k.t.b	ك.ت.ب
mwDwE	موضوع	mawoDuwE	مَوْضُوع	noun	mawoDuwE	مَوْضُوع	subject;theme;issue+[def.gen.]	#.D.E	#.ض.ع
fY	فى	fiy	فِي	prep	fiy	فِي	in	f.#	ف.#
mntdY	منتدى	munotadaY	مُنْتَدَى	noun	munotadaY	مُنْتَدَى	assembly_room;gathering_place	n.d.#	ن.د.#
kwrp	كورة	kuwr	كُور	noun	kuwr	كُور	furnace;bellows+its;his	k.#.r	ك.#.ر
twnsyp	تونسية	tuwnisiy~	تُونِسِيّ	adj	tuwnisiy~	تُونِسِيّ	Tunisian+[fem.sg.]	t.#.n.s	ت.#.ن.س
yqwl	يقول	qAl	قال	verb	quwl	قُول	he;it+say	q.#.l	ق.#.ل
fyh	فيه	fiy	فِي	prep	fiy	فِي	in+it;him	f.#	ف.#
Anh	انه	>an~a	أَنَّ	conj_sub	>an~a	أَنَّ	that+it;he	#.n.n	#.ن.ن
mE	مع	maE	مَع	prep	maEa	مَعَ	with	mE	مع
AltwAnsp	التوانسة	tuwnisiy~	تُونِسِيّ	noun_prop	tawAnis	تَوانِس	the+Tunisians+[fem.sg.]	t.#.n.s	ت.#.ن.س
Dd	ضد	Did~	ضِدّ	noun	Did~	ضِدّ	contrary;against;opposed;anti-;counter-+[def.acc.]	D.d.d	ض.د.د
Al$rTp	الشرطة	$uroTap	شُرْطَة	noun	$uroT	شُرْط	the+police+[fem.sg.]	$.r.T	ش.ر.ط
AlmSryp	المصرية	miSoriy~	مِصْرِيّ	adj	miSoriy~	مِصْرِيّ	the+Egyptian+[fem.sg.]	m.S.r	م.ص.ر
wAnh	وانه	>an~a	أَنَّ	conj_sub	>an~a	أَنَّ	and+that+it;he	#.n.n	#.ن.ن
yjyb	يجيب	>ajAb	أَجاب	verb	jiyb	جِيب	he;it+answer;reply;comply	j.#.b	ج.#.ب
n$r	نشر	na$or	نَشْر	noun	na$or	نَشْر	spreading;propagation+[def.gen.]	n.$.r	ن.ش.ر
AlfydywhAt	الفيديوهات	fiydoyuw	فِيدْيُو	noun	fiydoyuwh	فِيدْيُوه	the+videos+[fem.pl.]	NTWS	NTWS
HtY	حتى	Hat~aY	حَتَّى	prep	Hat~aY	حَتَّى	until;up_to	H.t.t	ح.ت.ت
tHdv	تحدث	taHad~av	تَحَدَّث	verb	taHad~av	تَحَدَّث	speak;discuss+he;it_<verb>	H.d.v	ح.د.ث
Azmp	ازمة	>azomap	أَزْمَة	noun	>azom	أَزْم	crisis+[fem.sg.]	#.z.m	#.ز.م
dblwmAsyp	دبلوماسية	dibluwmAsiy~	دِبلُوماسِيّ	adj	dibluwmAsiy~	دِبلُوماسِيّ	diplomatic+[fem.sg.]	NTWS	NTWS
byn	بين	bay~in	بَيِّن	noun	bay~in	بَيِّن	clear;evident;explicit+[def.acc.]	b.#.n	ب.#.ن
mSr	مصر	miSor	مِصْر	noun_prop	miSor	مِصْر	Egypt	m.S.r	م.ص.ر
wtwns	وتونس	tuwnis	تُونِس	noun_prop	tuwnis	تُونِس	and+Tunisia	NTWS	NTWS
bAllh	بالله	All~ah	اللَّه	noun_prop	biAll~`hi	بِاللّٰهِ	by_God;Allah	bll~h	بللّه
Elykm	عليكم	EalaY	عَلَى	prep	Ealay	عَلَي	on;above+you_[masc.pl.]	E.l.#	ع.ل.#
hl	هل	hal	هَل	part_interrog	hal	هَل	does;do?;did?;is;are?	h.l	ه.ل
wSlnA	وصلنا	waSal	وَصَل	verb	waSal	وَصَل	arrive_at;reach;connect+we_<verb>	#.S.l	#.ص.ل
lh*A	لهذا	h`*A	هٰذا	pron_dem	h`*A	هٰذا	for;to+this	h	ه
AlHd	الحد	Had~	حَدّ	noun	Had~	حَدّ	the+stop;halt+[def.gen.]	H.d.d	ح.د.د
AnA	انا	>anA	أَنا	pron	>anA	أَنا	I	#.n	#.ن
lA	لا	lA	لا	part_neg	lA	لا	no;not	l.#	ل.#
AElm	اعلم	Ealim	عَلِم	verb	Eolam	عْلَم	I+know;find_out	E.l.m	ع.ل.م
AntmA'	انتماء	{inotimA'	ٱِنْتِماء	noun	{inotimA'	ٱِنْتِماء	membership;affiliation;commitment+[def.acc.]	n.m.#	ن.م.#
*lk	ذلك	*`lika	ذٰلِكَ	pron_dem	*`lika	ذٰلِكَ	that	*.#	ذ.#
Al$xS	الشخص	$axoS	شَخْص	noun	$axoS	شَخْص	the+individual;person+[def.nom.]	$.x.S	ش.خ.ص
wlA	ولا	lA	لا	part_neg	lA	لا	and+no;not	l.#	ل.#
y$rfnY	يشرفنى	>a$oraf	أَشْرَف	verb	$orif	شْرِف	he;it+oversee;supervise;manage+me	$.r.f	ش.ر.ف
*kr	ذكر	*akar	ذَكَر	verb	*akar	ذَكَر	mention;cite;remember+he;it_<verb>	*.k.r	ذ.ك.ر
Asmh	اسمه	{isom	ٱِسْم	noun	{isom	ٱِسْم	name+its;his	s.m.#	س.م.#
wAlgryb	والغريب	gariyb	غَرِيب	adj	gariyb	غَرِيب	and_+_the+strange+[def.nom.]	g.r.b	غ.ر.ب
Anh	انه	>an~a	أَنَّ	conj_sub	>an~a	أَنَّ	that+it;he	#.n.n	#.ن.ن
lw	لو	law	لَو	conj	law	لَو	if	l.#	ل.#
yrd	يرد	rad~	رَدّ	verb	rud~	رُدّ	he;it+answer;reply;return	r.d.d	ر.د.د
Elyh	عليه	EalaY	عَلَى	prep	Ealay	عَلَي	on;above+it;him	E.l.#	ع.ل.#
AlA	الا	<il~A	إِلّا	part	<il~A	إِلّا	however;except	#.l.l	#.ل.ل
wAHd	واحد	wAHid	واحِد	noun	wAHid	واحِد	one+[indef.gen.]	#.H.d	#.ح.د
fqT	فقط	faqaT	فَقَط	adv	faqaT	فَقَط	only	f.q.T	ف.ق.ط
whw	وهو	huwa	هُوَ	pron	huwa	هُوَ	and+it;he	h	ه
mSrY	مصرى	miSoriy~	مِصْرِيّ	adj	miSoriy~	مِصْرِيّ	Egyptian	m.S.r	م.ص.ر
AyDA	ايضا	>ayoD	أَيْض	noun	>ayoD	أَيْض	metabolism+[acc.indef.]	#.#.D	#.#.ض
AmA	اما	>am~A	أَمّا	part_focus	>am~A	أَمّا	as_for;concerning	#.m.m	#.م.م
AltwAnsp	التوانسة	tuwnisiy~	تُونِسِيّ	noun_prop	tawAnis	تَوانِس	the+Tunisians+[fem.sg.]	t.#.n.s	ت.#.ن.س
wAnA	وانا	>anA	أَنا	pron	>anA	أَنا	and+I	#.n	#.ن
mtAkd	متاكد	muta>ak~id	مُتَأَكِّد	noun	muta>ak~id	مُتَأَكِّد	certain;sure	#.k.d	#.ك.د
mn	من	min	مِن	prep	min	مِن	from	m.n	م.ن
*lk	ذلك	*`lika	ذٰلِكَ	pron_dem	*`lika	ذٰلِكَ	that	*.#	ذ.#
yHtqrwnhm	يحتقرونهم	{iHotaqar	ٱِحْتَقَر	verb	Hotaqir	حْتَقِر	they_(people)+despise+them	H.q.r	ح.ق.ر
AwlA	اولا	>aw~al	أَوَّل	adj	>aw~al	أَوَّل	first+[acc.indef.]	#.#.l	#.#.ل
lHAlp	لحالة	HAlap	حالَة	noun	HAl	حال	for;to+condition;case;situation+[fem.sg.]	H.#.l	ح.#.ل
Al$d	الشد	$ad~	شَدّ	noun	$ad~	شَدّ	the+intensification;strengthening	$.d.d	ش.د.د
bynnA	بيننا	bay~in	بَيِّن	noun	bay~in	بَيِّن	clear;evident;explicit+our	b.#.n	ب.#.ن
wbynhm	وبينهم	bay~in	بَيِّن	noun	bay~in	بَيِّن	and+clear;evident;explicit+their	b.#.n	ب.#.ن
wvAnyA	وثانيا	vAniy	ثانِي	adj	vAniy	ثانِي	and+second;next+[acc.indef.]	v.n.#	ث.ن.#
lAnhm	لانهم	>an~a	أَنَّ	conj_sub	li>an~a	لِأَنَّ	because+they_[masc.pl.]	#.n.n	#.ن.ن
ynZrwn	ينظرون	naZar	نَظَر	verb	noZur	نْظُر	they_(people)+look;observe;see+[masc.pl.]	n.Z.r	ن.ظ.ر
